"user_id","user"
"1474572606065897475,1350097351642284033,4476012448,1489221725719961601,1422936003560448002,1472427851706253315,3092133455,1369310207818481668,1441412873264111617,1473204481395499008,1486620007345758210,1473937503870599169,1486346901859766273,1453351958652211212,1422042014795722755,1476209349492158469,1473191990904991745,1472580571452817419,1422493786488283144,1381786214131376132,1451220333952913413,1062618303678431232,1154974176072986624","1342278880250318848"
"NA,NA","1443162151091200005"
"1372937880037900288,1388767766124154882,3958302737,1470497285146562575,2814243870,3804293242,1031108964702937088,2439864020,2734689595,810929288669184000,419848022,1405521256464621570,3424952223,1474786144101543943,3357277319,992704033138905088,1274759509869842439,872244684990664704,963079845751214080,1430613051364024321,778714123,1200314655639556096,1363739047,3429955204,1395751177870970891,1443162151091200005","1480005085400682499"
"4903747647,4879247603,3305617741","526456152"
"1297573761198116864,128429167,2890056378,341079554,391039308,138395156,808051518242979841,96077000,386538440,21085291,1319690144408977408,1293129480291127297,1259495142693629956,1356250236939853832,1469117902397784068,1217405046,1450329347873718277,1320042486752964613,585235419,573984088,1290109879403851776,1414683536909643776,1301242050541768705,960869576375459840,2482291746,1129206672650657792,2226758856,256870044,91162844,3207478008,1357267006010056707,1338314618540875779,771553507,348646881,826808603566813185,1135829649102123010,2756385830,1434729325388042244,966984133,532607081,1426618559170584578,1174477532453724161,1363238728978857988,307742528,1367152100212318211,1300936001829900294,1395374887036981252,1248977009218379776,1931523019,3291213193,713611050310959104,976857776365424641,1386529217039327236,1359950398329475073,300582086,1164253440,4552749857,1397001870296588288,2899859485,1386835598107885570,1108761864501166081,1330604493382299651,34718083,1221842495811833859,1359520285159006210,1333471158537236484,1078350032896778247,1386346788399898628,3331561660,2169162181,3637917622,2495084874,1193349450661421056,81758763,244454385,1277023686458060801,2274644317,1915666688,55833991,1164322882983518208,46070134,165610171,942154729337032705,229548081,1321055537354690560,1039934706853269505,1315550895254495232,210873666,1023047237323108354,1256603605626470401,1162121461311709184,1301590255733297152,910524618632568832,161707917,486025144,1217348252518973441,2331000265,1284400862111182848,1130788209531613184,800311469703188480,357251520,760477594445754368,104282013,140646208,1159277143014162433,803237188154642432,82001542,6458492,1162388844907499520,1288454124057567234,888096394682146817,1001549281659146242,1033060444523642880,696785853331480576,101862277,57060169,971050636333723648,1058412290,994032006,1161775450521251840,994787475167072256,2255530657,1156253597090238464,1054158563357138944,145515967,1254422091732062215,1105277533,1085678661532086272,964435926108786689,1269417353995042816,1320693517962924033,1319460175124877315,1254274328406843392,913214505114570753,2331960427,1268314512375103490,127894932,308171723,175052687,1243657070156681216,1855499106,930303824945926144,1239935844787478533,1048909519487565825,527031882,26525132,1219823165494505472,570491094,557346262,1185266257114943488,986202964061769728,749604522528542720,1259894242572472321,1234374608360333315,975136009682870283,2231938081,1020091683008962560,42258883,1205693744399319041,1263560420511621125,204610612,1251521048534810624,1105899176095858688,1062317317059723265,1204506692974596096,1165304517589553153,285761681,1253748703933980673,1037794808788598784,342621857,2893302211,43637929,1288216387534585858,743299133159546880,1168227245338628096,1022915875727441925,134289574,899900416262930432,67788631,3029098012,930604363,704386613346967552,1047807616943050752,3245130465,203150202,1192333210618941441,33376618,1222159081110228994,822718769508167680,1287852174114992128,17806090,1129370732469731340,216208743,1039602742124326913,1257912884,572136250,985170666168057856,277237299,763983700849602560,1166042679496626177,3160301736,903418191082385408,2210631722,1019279861754548224,491309791,196677073,824624475958341633,1059612485035139074,469085006,48253393,763849147057377281,750727033,809556365903544320,1236091886076452864,884752303844192258,441218836,1010732308373102592,66139349,18522866,1277773652633804806,187013274,2565708600,33964408,1200149272496418827,1005856924825473024,57221482,1121008398,1153837411748720645,886412038653792258,3063211509,269280753,1047254956254945280,1268243027774095362,146938117,432450406,701221467837571072,934842466175401984,147450274,815628230371770368,1267486525018824704,826976915005267968,632652795,1204372870497001472,2717849565,2814345318,714888490522173441,789085226907688970,1086336339686100993,407505178,882687734,163249034,1189100515340062721,3491785337,208646980,433469482,900772781733924868,855480489318264833,1170783080270970882,713093382533464065,1254723176493449218,1112515619142934529,1163619419416858629,36684631,1145407045002309633,1134666642900889600,384917130,1130504676007436288,1250173734616363010,903904045,1251523658473930752,489647620,2420544464,348440739,110696828,736792379097788416,2828622659,16548855,943739465494814727,980046830,3096292230,793476682204209152,143185941,312322183,153889447","1237037794045894661"
"50664258,1425066239852904449,1410858611979419659,1082545201422336001,1055213228278628352,935143814725070848,1437490272812810243,1428870232291090432,1457278828057792514,3030664633,1370777796650278912,1173662659612487680,970003034074898434,1375642898402709505,2878073497,2883609916,2965304661,1281183151533015041,1225920162777399299,3037225664,1304103727184347136,1262606319611232256,920323689089990657,1638685536,2353593434,696097103848742913,1624891897,1239437865718657024,745341200404779012,1216684124,992339168,1243583373416624128,799262360,862567271964831745,846559021532418048,253291275,1234570373397667841,1294338975809916929,1288095531928096769,2993350326,143676397,1136811793299443712,904873013669126145,3044607850,798918907566419969,96172093,253292999,585176988,236624073,209433663,935461218,62307028,448711648,1007387588423045121,1249858269423652864,52899303,987455230894919680,1322902651,1258422338019704832,757605705620881410,949019048737759232,1583760222,1049382343901888512,1254204785160605701,874042322597683200,1218153403991244806,839614740104040452,254719698,64266085,1246360742582013952,931237327,3252840510,2613304478,960596838754799618,1224115335449784320,1573873243,2934375069,1044372663584473088,1014322618227306496,1081743221988847616,843846007603548161,1242985609268002816,603336925,104356743,170145722,1510470294,965366246,16741994,769276958542737408,344185160,378234533,1026234098,700473181308481536,989879569456025601,832014705250168835,898205243028242433,1179029997723324417,832003381493432328,1104020580536410117,2964816442,1164622184700108805,912803588010921984,1050112153594855424,322604736,27555581,1139372639342829568,3104963032","1220733340267024384"
"NA,NA,NA,NA,NA,NA","1473030794549645321"
"NA,NA","1179537934065655808"
"7766032,299486954,76681696,2384651823,1241039442195906560,1147865396709593088,2184934963,16478037,16342611,2618227381,1078265428433088516,41695024,297649856,1305964674,546289637,2359640653,33013271,793685808645451776,1090037746922647555,102091043,168340488,105155075,21327170,1369454884974702595,195881975,1351356254191497216,29312658,1336799529220366337,39885408,3484227312,437918767,47189646,1156719981511548928,1046758452167462912,1257362206678757380,242104880,633231562,1220113647973756928,2369203094,1077160560976953344,30954263,2249220126,36554014,1178752342239465473,1292231309981618176,1038068012568522752,751607895935115268,1162171744230215682,1269159343653556225,48546384,62280880,468013271,1164394470890016768,2194900382,1207484264314372096,1143048197557882883,79069547,1157565897244127232,9082192,783130996728336385,727841995687903232,18397519,2730289088,1219083275941097473,1202886058494615553,699811653026615298,23970261,3246222339,2573880420,948423587383226368,625428620,338455193,12104792,14096458,900236511626637312,164536397,139907567,1139542406112718849,33781292,3389986619,340393986,278935177,20248178,626979587,47851397,826797048796155904,1870044535,952289707,1557007711,235995893,19453043,14624309,1088718818317398016,1060567920886140928,828315914,1084948968881119233,433216798,332568038,887704019296276482,1029418110066061317,107537132,298068047,38119580,3215141303,18701180,2419092661,2468923183,246190908,31457410,259716070,784637411976372224,361539930,478817179,291490207,734000233,1014948024416591872,153532438,15673201,799852259236544512,23875153,119933172,566540650,40720843,948831982917623808,15365517,1051285441,2919257502,629200206,21310363,42547150,176472326,89965141,14998675,921964845091581953,2805084979,2885265958,912182108319125504,14855279,899214397238792194,61001779,2227110192,228540094,247390898,723566715028660224,230644400,130076416,308520123,14682476,19095906,875040271347703810,21696099,19429174,350453019,270710292,40906752,548103473,14351134,240051701,795912768582991872,285807552,66011857,189087307,14925432,701528295230218240,15804934,421213288,2724597409,1099202587,26548315,4910632469,770490229769789440,2588883812,2285580282,4635034280,830199271563472896,345775443,13184132,362319763,2155959736,74297967,819265555832143872,16221292,758041661247197186,807595699181391873,2398901665,19404785,2581804471,184543773,23990406,2398248356,518195945,591246924,1025728100,573251734,1877904961,2950727698,1877294234,2950702883,2723959645,299201137,1607028854,2592222577,2591313812,24832201,82899921,117376451,2355376657,45947527,304043268,2387316974,36994285,362074693,914442512,161802411,14179023,1252053006,146559045,1175401531,2201545458,1349775289,2168243277,47273089,14402524,66917709,20408325,71666839,38041292,22657792,22984215,123900790,17836116,35258428,237844053,181430760,24905161,586601935,364603352,36428342,330843872,996364555,387857243,116072209,948078828,184916555,600373453,53393577,709258110,414494523,27534563,421415461,153095151,788844613,727657718,14178312,65459907,488675033,20486950,260896896,546567378,299707007,24997607,582350725,245451594,468125508,14593685,80135466,373178612,384196747,81207348,30397011,479561160,374287377,437978293,393684967,423911310,421157725,355000272,110443794,350025948,400737849,199065563,385703501,294878412,326913619,161507445,384636358,103653750,116957607,255301341,127379087,54627656,32678849,364573853,355253068,360792866,24073601,368685699","363059958"
"1453127444026826753,1479349324555378693,1477305852197412864,1296265705428525056,2385515574,168340488,773974576103624704,1355185177161572354,1451247036586762242,371697885,754064095796756480,1436509136162787328,1289342590299512832,888079658,18539631,1415384724357357568,1323629974272659456,1193179497383759873,1429392697240952843,1420158362847694859,1388847419387899907,1430169532732223496,1432205493171220480,1431650585883791368,60560911,1374257200349122561,1422237600920731652,1354859698206466051,1412033006525726730,1421336750912385031,471455644,1430808187058413568,1433034856653471751,1171734973360951296,1434094776484237312,1423214702486642688,1414840418877935616,1282977060370157568,720048203958132736,1409157173553156101,876041755,2468096766,1408779247796166660,533834768,1402512713251573766,195627163,1414359885840539649,1242170576011173892,3330900526,2603108141,4871416942,1095232400,14375294,1078659737380630528,864860225391779840,788779227135041536,4613995042,1316998402278887424,1156953311150583811,4899512705,1205083779158740992,1124634343262048256,733573236303101952,3431978925,73132987,711594231639449600,867789181728194562,1373879171928240128,3722448562,3381652630,2589870728,1133060453343666179,1363924594931957761,1194958642556133379,1340971951452540928,722170263744487425,1220632494384398338,1067054991989460992,1490691672,911125297768140800,960973052199821313,935232670505881600,974685119347904513,1340085273053556736,1342114523214356480,1333374057270620160,1358765642329935877,1344826496330985472,399951632,1102547389427183618,954086117242032128,994784447886131200,1357380528173842432,1319274540183121921,1325259311233323008,1054469507882848259,1074459145791774720,1302668429925777408,1262216197304651777,1350340531319136257,1354903722741137414,1354821307716624386,1349744284497567744,1348781307120201730,1318842323283906560,1342834985036865538,1276065583935524864,1138241180095975424,40842944,1078199445802475521,1353780426679214080,981581045987340288,75116574,24733159,1193536776863924225,1251610402535981056,1313567849533890562,1316282235398619137,1315282069736558593,1310135347276328962,1026375533255225344,702224390000402432,1229609895063764992,1101187430386991104,1039942798777171968,1288972744336510978,1286608573028618241,1229419236944220162,3229496611,1102189202551246848,756180738408587268,1277669296433487875,1199294435407925248,3013668674,73039079,3295801732,348508010,904679247402422274,2343754182,1306035846,739442940,704312440691908608,816403586,1181351599152783360,872802746910601217,1128597102924390400,1041498787464851457,854162980497477632,825062828885282817,1074073695939813377,1030005283354030081,896624000780075009,1120465430886461441,3181128101,1622348035,1095257743051624448,872071207,1085668126400937987,159556764,950757728544284672,75570559,1032613416723259392,1012723084938407936,1009915955114278912,1025152124022386688,1022178839903068161,1019940873587580928,3304125365,989082583530164224","936955354457493504"
